shopTitle,price,title,auction,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size,Camera Number,Highest Pixel
浩酷3C数码,5998.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=749137019391&ns=1&abbucket=15#detail,749137019391,24000,广东 东莞,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
酷烁手机企业店,10999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=778379334891&ns=1&abbucket=15#detail,778379334891,9600,上海,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
有机汇智能企业店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 3,item.taobao.com/item.htm?id=778084134962&ns=1&abbucket=15#detail,778084134962,1020,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
苏宁易购直营企业店,4829.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 5G新品全新国行正品苏宁易购,item.taobao.com/item.htm?id=762001716387&ns=1&abbucket=15#detail,762001716387,180,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
168数码,4660.0,郑州送货Apple/苹果 <span class=H>iPhone</span><span class=H>15</span>国行正品全新手机PlusProMax旗舰6.1,item.taobao.com/item.htm?id=738931830136&ns=1&abbucket=15#detail,738931830136,168,河南 郑州,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
赛信数码,6228.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 正品手机 5G 全网通 苹果 <span class=H>15</span> Pro Max,item.taobao.com/item.htm?id=772684651028&ns=1&abbucket=15#detail,772684651028,312,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
启航数码007,3800.0,2023年新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 6.7寸全新原装国行全网5G,item.taobao.com/item.htm?id=744432358385&ns=1&abbucket=15#detail,744432358385,36,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
一只羊手机店,5508.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus2023年新款全新原封 国行正品5G手机,item.taobao.com/item.htm?id=737280629290&ns=1&abbucket=15#detail,737280629290,12,河南 郑州,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
华圣手机通讯店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 支持移动联通电信5G双卡双待手机,item.taobao.com/item.htm?id=745195031830&ns=1&abbucket=15#detail,745195031830,9600,广东 深圳,0,0,0,0,0,A16 仿生芯片,4800,20,,1,4800
超越数码店,4660.0,【成都一小时达】Apple/苹果<span class=H>iPhone</span><span class=H>15</span> <span class=H>15</span>plus原装国行原封5G手机,item.taobao.com/item.htm?id=739544987417&ns=1&abbucket=15#detail,739544987417,132,四川 成都,1,0,0,0,0,A16 仿生芯片,4800,20,,1,4800
亿豪电子科技,4690.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行正品苹果<span class=H>15</span>旗舰5G手机,item.taobao.com/item.htm?id=771404080520&ns=1&abbucket=15#detail,771404080520,60,山东 济南,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
北京聚美特数码,5688.0,新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus5G手机 <span class=H>iphone</span><span class=H>15</span>plus国行正品现货,item.taobao.com/item.htm?id=738648996784&ns=1&abbucket=15#detail,738648996784,12,北京,0,0,1,0,1,A16 仿生芯片,4800,20,,1,4800
果壹数码,8499.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro,item.taobao.com/item.htm?id=755241690206&ns=1&abbucket=15#detail,755241690206,12000,上海,0,0,0,0,0,A17 Pro 芯片,4800,20,,1,4800
合肥天地通讯商城,4695.0,现货 2023款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行正品苹果旗舰5G双卡手机,item.taobao.com/item.htm?id=739903982004&ns=1&abbucket=15#detail,739903982004,84,安徽 合肥,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
银河通讯行,4299.0,Apple/苹果 <span class=H>iPhone</span><span class=H>15</span>全网通苹果<span class=H>15</span>pro国行正品<span class=H>iPhone</span><span class=H>15</span>ProMax手机,item.taobao.com/item.htm?id=772878268874&ns=1&abbucket=15#detail,772878268874,252,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
至尊果粉专享店,6688.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 手机国行5G双卡双待<span class=H>15</span>promax原装正品,item.taobao.com/item.htm?id=771452877742&ns=1&abbucket=15#detail,771452877742,264,广东 广州,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
情义数码,3730.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 6.7寸手机全新原装正品全网通国行5G,item.taobao.com/item.htm?id=749697566165&ns=1&abbucket=15#detail,749697566165,12,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,18,,1,4800
华圣手机通讯店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 支持移动联通电信5G双卡双待手机,item.taobao.com/item.htm?id=754331642691&ns=1&abbucket=15#detail,754331642691,3600,广东 深圳,0,0,0,0,0,A16 仿生芯片,4800,20,,1,4800
佳欣数码通讯,4999.0,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>官网官方正品旗舰新品苹果<span class=H>15</span>手机,item.taobao.com/item.htm?id=682572478581&ns=1&abbucket=15#detail,682572478581,12,广东 深圳,1,0,1,0,1,A16 仿生芯片,4800,20,,1,4800
沃酷3C数码企业店,5799.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全网通新品5G手机全新国行正品,item.taobao.com/item.htm?id=744525240152&ns=1&abbucket=15#detail,744525240152,2400,河南 郑州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
盈利数码通,5948.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 国行<span class=H>15</span>ProMax苹果十五新款双卡5G手机,item.taobao.com/item.htm?id=742467696315&ns=1&abbucket=15#detail,742467696315,72,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
花海手机通讯店,8499.0,[<span class=H>15</span> Pro]Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 高刷屏全网通2023新品5G手机,item.taobao.com/item.htm?id=742816998436&ns=1&abbucket=15#detail,742816998436,9600,北京,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
杭州佐佐数码商行,4709.0,新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>灵动岛全新国行原封未激活苹果<span class=H>15</span>手机,item.taobao.com/item.htm?id=739523131310&ns=1&abbucket=15#detail,739523131310,108,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
果粉 Store,5186.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus苹果<span class=H>15</span>国行<span class=H>15</span>pro苹果<span class=H>15</span>promax十五手机,item.taobao.com/item.htm?id=751447323166&ns=1&abbucket=15#detail,751447323166,228,广东 深圳,1,0,1,1,1,A16 仿生芯片,4800,30,,1,4800
果粉iPhone手机店,6450.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro国行<span class=H>15</span>promax 苹果<span class=H>iphone</span><span class=H>15</span>pro新款手机,item.taobao.com/item.htm?id=759222951621&ns=1&abbucket=15#detail,759222951621,192,广东 深圳,1,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
陆杰数码,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=750594713243&ns=1&abbucket=15#detail,750594713243,4800,浙江 金华,0,0,0,0,0,A16 仿生芯片,4800,20,,1,4800
囧人数码,5430.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus官方正品 5G 苹果手机 国行全网通2023,item.taobao.com/item.htm?id=738958194050&ns=1&abbucket=15#detail,738958194050,12,江苏 南京,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
酷购手机企业店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=771938075515&ns=1&abbucket=15#detail,771938075515,24,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
新世界数码通讯企业店,5599.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 支持移动联通电信全网通5G 双卡双待手机,item.taobao.com/item.htm?id=758272931385&ns=1&abbucket=15#detail,758272931385,1200,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
Machome苹果家园上海,4700.0,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>正品5G手机国行原封全网通首发现货,item.taobao.com/item.htm?id=739380193568&ns=1&abbucket=15#detail,739380193568,192,上海,0,0,1,0,1,A16 仿生芯片,4800,20,,1,4800
果粉优品,4349.0,现货Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>苹果<span class=H>15</span>plus <span class=H>15</span>promax国行手机全国联保,item.taobao.com/item.htm?id=755062462380&ns=1&abbucket=15#detail,755062462380,192,广东 深圳,1,0,1,1,0,A16 仿生芯片,4800,20,,1,4800
鼎诺数码科技,5518.0,新品现货 Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus国行5G苹果<span class=H>15</span>plus全网通手机,item.taobao.com/item.htm?id=739554475374&ns=1&abbucket=15#detail,739554475374,36,河南 郑州,1,0,1,0,0,A16 仿生芯片,4800,40,,1,4800
京天数码通讯店,6499.0,【爆款】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 全网通5G新款双卡双待手机,item.taobao.com/item.htm?id=760241233370&ns=1&abbucket=15#detail,760241233370,7200,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
华圣手机通讯店,6999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus全网通2023新品5G手机,item.taobao.com/item.htm?id=745752566705&ns=1&abbucket=15#detail,745752566705,12000,广东 深圳,0,0,0,0,0,A16 仿生芯片,4800,20,,1,4800
OK数码,4718.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>苹果<span class=H>15</span>手机官方旗舰<span class=H>iphone</span><span class=H>15</span>全网通国行手机,item.taobao.com/item.htm?id=751808739639&ns=1&abbucket=15#detail,751808739639,108,上海,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
8掌柜数码,4416.0,新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>官方正品苹果<span class=H>15</span>旗舰5G手机官网正品,item.taobao.com/item.htm?id=739265837341&ns=1&abbucket=15#detail,739265837341,60,四川 成都,0,0,1,0,1,A16 仿生芯片,4800,20,,1,4800
巅峰数码,3361.0,现货 Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 移动联通电信5G现货手机,item.taobao.com/item.htm?id=762624042001&ns=1&abbucket=15#detail,762624042001,168,广东 深圳,1,0,1,0,1,A16 仿生芯片,4800,20,,1,4800
卓讯,5680.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 双卡5G手机<span class=H>iphone</span><span class=H>15</span>P Plus,item.taobao.com/item.htm?id=738695336019&ns=1&abbucket=15#detail,738695336019,12,北京,1,0,1,0,1,A16 仿生芯片,4800,20,,1,4800
耀壹数码通讯,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=755469602744&ns=1&abbucket=15#detail,755469602744,9600,山东 济南,0,0,1,0,0,A16 仿生芯片,4800,65,,1,4800
京天数码通讯店,6499.0,【爆款】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 全网通5G新款双卡双待手机,item.taobao.com/item.htm?id=742857485294&ns=1&abbucket=15#detail,742857485294,12000,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
名品数码诚信的店铺,4648.0,新品Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 国行正品旗舰手机苹果<span class=H>15</span> 全网通,item.taobao.com/item.htm?id=740103665606&ns=1&abbucket=15#detail,740103665606,36,北京,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
168通讯商贸,6600.0,郑州送货Apple/苹果<span class=H>iPhone</span><span class=H>15</span>Pro原色钛金属国行正品全新手机现货,item.taobao.com/item.htm?id=740245238663&ns=1&abbucket=15#detail,740245238663,120,河南 郑州,1,0,1,0,0,A17 Pro 芯片,4800,35,,1,4800
叮当数码手机,5629.0,新品Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus旗舰5G手机官网官方正品<span class=H>15</span>promax,item.taobao.com/item.htm?id=738627184274&ns=1&abbucket=15#detail,738627184274,12,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
尚品优选手机数码商城,6399.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>手机,item.taobao.com/item.htm?id=740763042749&ns=1&abbucket=15#detail,740763042749,84000,北京,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
耀壹数码通讯,7999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus,item.taobao.com/item.htm?id=771709975264&ns=1&abbucket=15#detail,771709975264,3600,山东 济南,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
iOS数码港,4759.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 6.1英寸国行正品武汉市内60分钟送货上门,item.taobao.com/item.htm?id=740094433141&ns=1&abbucket=15#detail,740094433141,168,湖北 武汉,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
Machome苹果家园上海,5470.0,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 正品5G手机国行全网通现货,item.taobao.com/item.htm?id=739381953483&ns=1&abbucket=15#detail,739381953483,84,上海,0,0,1,0,1,A16 仿生芯片,4800,20,,1,4800
平安数码,6299.0,<span class=H>15</span>年老店 Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>Pro苹果<span class=H>15</span>ProMax苹果<span class=H>15</span>Plus手机5G,item.taobao.com/item.htm?id=740205495380&ns=1&abbucket=15#detail,740205495380,48,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
水清清数码 100期金牌卖家反欺诈联盟,5579.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus新品5G手机全新实体店原,item.taobao.com/item.htm?id=740630606988&ns=1&abbucket=15#detail,740630606988,24,重庆,0,0,0,0,0,A16 仿生芯片,4800,20,,1,4800
上海鑫诚科技,4399.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行苹果<span class=H>15</span>手机<span class=H>iphone</span><span class=H>15</span>plus新款<span class=H>15</span>苹果手机,item.taobao.com/item.htm?id=740245357112&ns=1&abbucket=15#detail,740245357112,96,上海,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
京淘优选手机店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 全网通2023新品5G手机双卡双待,item.taobao.com/item.htm?id=739077886788&ns=1&abbucket=15#detail,739077886788,24000,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
陆杰数码,7999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus,item.taobao.com/item.htm?id=757474891535&ns=1&abbucket=15#detail,757474891535,9600,浙江 金华,0,0,0,0,0,A16 仿生芯片,4800,20,,1,4800
超盈数码,5425.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus全新国行正品手机2023年新款全网通5G,item.taobao.com/item.htm?id=740138709302&ns=1&abbucket=15#detail,740138709302,240,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
机多多科技,8105.0,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max国行5G全网通苹果手机正品,item.taobao.com/item.htm?id=772218495781&ns=1&abbucket=15#detail,772218495781,60,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
昊天通讯数码,3739.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 新款2023苹果<span class=H>15</span> PLUS原封国行5G手机,item.taobao.com/item.htm?id=739835403720&ns=1&abbucket=15#detail,739835403720,48,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
丰象数码企业店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 支持移动联通电信5G 双卡双待手机,item.taobao.com/item.htm?id=763625419839&ns=1&abbucket=15#detail,763625419839,0,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
领域数码通讯,4768.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 2023新款苹果<span class=H>15</span>plus苹果<span class=H>iphone</span><span class=H>15</span>手机,item.taobao.com/item.htm?id=739083130112&ns=1&abbucket=15#detail,739083130112,264,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
皇家机行,5438.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus全新国行正品手机2023年新款全网通5G,item.taobao.com/item.htm?id=738981474416&ns=1&abbucket=15#detail,738981474416,96,江苏 南京,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
木咪数码科技,6498.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro国行5G全网通<span class=H>15</span>ProMax原装正品双卡新品,item.taobao.com/item.htm?id=772487546871&ns=1&abbucket=15#detail,772487546871,24,广东 广州,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800
水清清数码 100期金牌卖家反欺诈联盟,4789.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>新品5G手机全新实体店原装正品,item.taobao.com/item.htm?id=747655640452&ns=1&abbucket=15#detail,747655640452,72,重庆,0,0,0,0,0,A16 仿生芯片,4800,20,,1,4800
新易成,5199.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=772213417937&ns=1&abbucket=15#detail,772213417937,504,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
老朱数码,3599.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>非国行5G原装新款plus全新max双卡V版pro,item.taobao.com/item.htm?id=743880758785&ns=1&abbucket=15#detail,743880758785,36,广东 深圳,0,0,1,0,1,A16 仿生芯片,4800,35,,1,4800
中国移动手机数码店,7999.0,【顺丰包邮】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 全网通5G手机新品国行,item.taobao.com/item.htm?id=749168139279&ns=1&abbucket=15#detail,749168139279,1200,浙江 杭州,1,0,1,0,0,A17 Pro 芯片,4800,27,,1,4800
小土豆手机店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 支持移动联通电信5G 双卡双待手机,item.taobao.com/item.htm?id=765806609410&ns=1&abbucket=15#detail,765806609410,0,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
Blue蓝蓝数码,5499.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 6.7寸国行双卡5G手机 苹果<span class=H>15</span>Plus,item.taobao.com/item.htm?id=739347532953&ns=1&abbucket=15#detail,739347532953,36,四川 成都,0,0,1,0,1,A16 仿生芯片,4800,20,,1,4800
苏州爱疯店,4760.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 国行原封未激活5G手机 无锡苏州闪送,item.taobao.com/item.htm?id=740378895712&ns=1&abbucket=15#detail,740378895712,156,江苏 苏州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
