shopTitle,price,title,item_id,realSales,procity
展米数码,260.00,MIUI/<span class=H>小米</span> max2 大屏<span class=H>手机</span>天下游定位ROOT权限面具 工作室柜展安卓,741501416490,6人付款,广东 深圳
壹品通数码,418.00,MIUI/<span class=H>小米</span> Redmi Note 8全网通4G高通骁龙665八核处理器note8<span class=H>手机</span>,671656151836,6人付款,广东 深圳
杨阳洋商行,429.00,MIUI/<span class=H>小米</span> Redmi Note 9全网通4G大屏6000毫安大电池老人备用<span class=H>手机</span>,751795144805,1人付款,广东 深圳
信息港数码专营店,529.00,【现货速发+咨询送碎屏保】Xiaomi<span class=H>小米</span>红米9A智能<span class=H>手机</span>note学生老年人备用机官方旗舰店官网9A老人机Redmi 9A,623952133691,1人付款,广东 深圳
光达数码通讯,170.00,MIUI/<span class=H>小米</span> 5X 米5S移动联通电信4G原装老人游戏学生备用智能<span class=H>手机</span>,673139101361,6人付款,广东 深圳
道维尔数码港,248.00,MIUI/<span class=H>小米</span> <span class=H>手机</span>5S全网通双卡双待支持NFC功能可门禁卡公交卡快捷,714540607215,2人付款,广东 深圳
熊大小可爱,650.00,MIUI/<span class=H>小米</span> Redmi Note 11 5G<span class=H>手机</span>官方同款正品老人学生红米note11,748799535974,10人付款,广东 深圳
卓越数码668,468.00,MIUI/<span class=H>小米</span> Redmi Note 9 5G<span class=H>手机</span>红米note9 4G现货正品全网通智能,733627863344,0人付款,广东 深圳
真真优品数码,599.00,MIUI/<span class=H>小米</span> 9全网通骁龙855智能游戏学生工作百元便宜老人双卡<span class=H>手机</span>,727556970287,2人付款,广东 深圳
胖达优品,179.00,MIUI/<span class=H>小米</span> Redmi note 11 Pro智能全网通系统流畅王者不卡<span class=H>手机</span>,760506762898,15人付款,四川 成都
泷泽数码,599.00,正品<span class=H>小米</span>红米9A全网通4g老人智能老年<span class=H>手机</span>大字大声音大屏超长待机,626461767923,22人付款,广东 深圳
博越数码,108.00,MIUI/<span class=H>小米</span> Redmi 7A红米6A5A 4A 4X全网通4G学生老人智能双卡<span class=H>手机</span>,733471240195,8人付款,广东 深圳
平价优品数码,540.00,MIUI/<span class=H>小米</span> Redmi K30全网通5G骁龙765G侧面指纹红米k30智能<span class=H>手机</span>,739632211762,14人付款,广东 深圳
众之恒数码,498.00,MIUI/<span class=H>小米</span> REDMI 9AMIUI/<span class=H>小米</span> Redmi 9A,758886253959,0人付款,广东 深圳
路路通二手,100.00,Xiaomi/<span class=H>小米</span> <span class=H>小米</span><span class=H>手机</span>5 全网通高配版128G游戏老人工作学生百元机,696532882563,15人付款,广东 深圳
启能数码专营店,639.00,【全新原封】<span class=H>小米</span>Redmi 8 红米8 AI双摄 骁龙八核 不支持NFC 人脸指纹解锁 5000毫安大电池 快充全网通4G<span class=H>手机</span>,605993196048,3人付款,北京
天天益诚正品手机大客户专线,299.00,MIUI/<span class=H>小米</span> REDMI 9A 5000mAh电量大屏幕游戏备用学生老年智能<span class=H>手机</span>,754374715825,37人付款,浙江 杭州
光速数码,239.00,MIUI/<span class=H>小米</span> 红米6 pro全网通4G全屏幕老人学生拍照游戏智能<span class=H>手机</span>,715314413324,0人付款,浙江 金华
天天益诚正品手机大客户专线,99.00,MIUI/<span class=H>小米</span> Redmi 8A红米8a<span class=H>手机</span>9a大电池老人学生智能note9 5G<span class=H>手机</span>,728818611610,41人付款,广东 深圳
优品电子数码企业店铺,499.00,MIUI/<span class=H>小米</span> Redmi 12C全网通4G红米12c大屏幕老年学生智能<span class=H>手机</span>10A,760664652788,3人付款,广东 深圳
璇璇通讯,148.00,MIUI/<span class=H>小米</span> 红米6 红米6A 7A 全网通8A9A人脸解锁群控工作机note4X,710837210626,3人付款,广东 深圳
壹诺通讯,430.00,MIUI/<span class=H>小米</span> REDMI 9A全面屏官方正品旗舰红米9A智能工作室备用<span class=H>手机</span>,731987484096,2人付款,广东 深圳
林掌柜手机零售批发手机配件,480.00,MIUI/<span class=H>小米</span> 8天下游ROOT德尔塔面具LSP框架工作室游戏移位多开<span class=H>手机</span>,731024306739,43人付款,广东 惠州
林掌柜手机零售批发手机配件,330.00,MIUI/<span class=H>小米</span> <span class=H>小米</span>8 青春版<span class=H>手机</span>工作室ROOT面具天下游xp框架lsp定位,734531941376,6人付款,广东 惠州
华威华威,525.00,<span class=H>小米</span>Redmi 红米12C 大电池大音量<span class=H>手机</span>中老年人学生智能特价官网,707430996697,9人付款,广东 深圳
时代软件软件工作室,248.00,MIUI/<span class=H>小米</span> <span class=H>小米</span><span class=H>手机</span>6工作室<span class=H>手机</span>可root全网通分屏双开智能<span class=H>手机</span>,663675275298,4人付款,广东 深圳
Xiaomi 小米手机商城,518.00,MIUI/<span class=H>小米</span> Xiaomi CC9全网通双卡双待美图=老人学生游戏智能<span class=H>手机</span>,731348576636,2人付款,广东 深圳
上海鸿鹄林数码,459.00,官方正品MIUI/<span class=H>小米</span> Redmi 12C大音量老人机红米12C大电池学生机12,697742977906,8人付款,广东 深圳
2009工作室吧,223.00,MIUI/<span class=H>小米</span> 6X老人学生<span class=H>手机</span>工作室游戏原装智能<span class=H>手机</span>可开BL面具ROOT,653802489095,2人付款,广东 深圳
壹品通数码,420.00,MIUI/<span class=H>小米</span> Redmi 8 官方正品旗舰红米8智能大屏幕老人备用<span class=H>手机</span>,656437950808,4人付款,广东 深圳
千里马科技,558.00,MIUI/<span class=H>小米</span> Redmi NOTE 9 5G<span class=H>手机</span>1亿像素双卡全网安卓root面具破解,707787880572,22人付款,广东 深圳
优质之家数码店,330.00,Xiaomi/<span class=H>小米</span> redmi note7pro 全面屏智能学生价游戏<span class=H>手机</span>Note7,647919875512,8人付款,广东 深圳
小米商城,560.00,MIUI/<span class=H>小米</span>MAX3全网通4G高配版6.9英寸大屏大电量游戏学生老人<span class=H>手机</span>,685297127391,2人付款,广东 深圳
苏宁易购官方旗舰店,749.00,【晒单享20元红包】Redmi 13C新品上市智能官方旗舰店红米5G<span class=H>小米</span><span class=H>手机</span>大音学生老年备用机老人百元机12c,758913594690,9人付款,江苏 南京
壹品通数码,505.00,Xiaomi/<span class=H>小米</span> Redmi Note 9Pro官方正品5G全网通红米note9游戏<span class=H>手机</span>,657563508098,6人付款,广东 深圳
深圳第一酒神,160.00,5XMIUI/<span class=H>小米</span> 5X移动联通电信<span class=H>小米</span>4G分屏ROOT原装机器,625736637015,4人付款,广东 深圳
正品通讯,799.00,MIUI/<span class=H>小米</span> Redmi 12C,766771396355,600+人付款,北京
启强数码店,399.00,MIUI/<span class=H>小米</span> Xiaomi MIX 3 全网通4G/骁龙845老人学生智能机备用机,754401023872,7人付款,广东 深圳
涛佳数码专营店,599.00,展示机已开封）红米k30 5G<span class=H>手机</span>SA/NSA双模Xiaomi/<span class=H>小米</span> Redmi K30<span class=H>小米</span>官方旗舰5g红米k30,623588325199,12人付款,广东 深圳
时代软件软件工作室,310.00,MIUI/<span class=H>小米</span> 8高通骁龙845工作游戏6青春版学生男女智能<span class=H>手机</span>,693495327700,28人付款,广东 深圳
道维尔数码港,628.00,MIUI/<span class=H>小米</span> 10青春版全网通5G双卡双待全面大屏高配置支持NFC正品,733248762663,11人付款,广东 深圳
熊大小可爱,438.00,MIUI/<span class=H>小米</span> Redmi K20 Pro 尊享版旗舰正品<span class=H>手机</span>红米K20骁龙855游戏,743819489972,36人付款,广东 深圳
瑞娜电讯企业店,559.00,MIUI/<span class=H>小米</span> Redmi Note11E Pro红米note11tpronote11e5g全网通11Rr,673318571135,24人付款,河北 唐山
深圳正品手机店铺,458.00,MIUI/小米 REDMI 10A红米9A八核大电量屏幕老人学生备用智能手机,743096324565,94人付款,广东 深圳
优品电子数码企业店铺,369.00,MIUI/小米 REDMI 9A大屏幕大电池学生老人便宜智能手机红米10a,760768829364,13人付款,广东 深圳
优品电子数码企业店铺,439.00,MIUI/小米 REDMI 10A八核大电量屏幕老人学生智能手机正品红米9A,760844851035,17人付款,广东 深圳
华威华威,525.00,<span class=H>小米</span>Redmi 红米12C 大电池大音量<span class=H>手机</span>中老年人学生智能特价官网,707430996697,9人付款,广东 深圳
瑞娜电讯企业店,559.00,MIUI/<span class=H>小米</span> Redmi Note11E Pro红米note11tpronote11e5g全网通11Rr,673318571135,24人付款,河北 唐山
2009工作室吧,223.00,MIUI/<span class=H>小米</span> 6X老人学生<span class=H>手机</span>工作室游戏原装智能<span class=H>手机</span>可开BL面具ROOT,653802489095,2人付款,广东 深圳
淘天下时代数码,468.00,MIUI/<span class=H>小米</span> Redmi K30 5G智能大屏幕红米K30 4G<span class=H>手机</span>老人学生游戏机,669428827946,23人付款,广东 深圳
小米商城,560.00,MIUI/<span class=H>小米</span>MAX3全网通4G高配版6.9英寸大屏大电量游戏学生老人<span class=H>手机</span>,685297127391,2人付款,广东 深圳
科技通讯城8,358.00,MIUI/<span class=H>小米</span> NOTE 3全网通安卓智能工作室备用便宜老人学生百元<span class=H>手机</span>,694677090646,2人付款,广东 深圳
淘天下时代数码,388.00,MIUI/<span class=H>小米</span> Xiaomi 6<span class=H>手机</span>晓龙835游戏<span class=H>小米</span>6工作机智能老人学生ROOT,645324595933,31人付款,广东 深圳
东信通讯数码城,665.00,MIUI/<span class=H>小米</span> 11 青春版全网通5G双卡双待全面屏支持NFC商务<span class=H>手机</span>正品,680070144155,20人付款,广东 深圳
天下和数码专营店,649.00,<span class=H>小米</span>Redmi 红米12R 第二代骁龙4 5G<span class=H>手机</span>5000万像素红外线大电池长待机学生老人百元机note12R note13,757258651711,3人付款,河南 郑州
明盛手机,115.00,MIUI/<span class=H>小米</span> 红米Note 4X<span class=H>小米</span>2SC全网通移动联通电信备用学生老人,701113369611,3人付款,北京
嘉嘉简体,225.00,MIUI/<span class=H>小米</span> 6骁龙835王者吃鸡/<span class=H>小米</span>6X安卓智能游戏工作室原装<span class=H>手机</span>,739130330442,13人付款,广东 深圳
叮当数码优品,570.00,MIUI/<span class=H>小米</span> REDMI NOTE 10 红米note10Pro智能拍照老人学生5G<span class=H>手机</span>,744976298635,1人付款,广东 深圳
壹品购数码店,558.00,现货当天发MIUI/<span class=H>小米</span> Redmi 12C全网通<span class=H>手机</span>老人学生机红米12C<span class=H>手机</span>,742634961194,3人付款,广东 深圳
东信通讯数码城,500.00,MIUI/<span class=H>小米</span> Redmi Note8 Pro全网通双卡双待支持NFC公交卡门禁卡,763295227068,9人付款,广东 深圳
林掌柜手机零售批发手机配件,550.00,MIUI/<span class=H>小米</span> Redmi NOTE 9 5G<span class=H>手机</span>天下游ROOT面具xp框架LSP顺风车主,734513830004,7人付款,广东 惠州
壹诺通讯,598.00,MIUI/<span class=H>小米</span> Redmi 9 官方旗舰联发科Helio G80处理器红米9智能<span class=H>手机</span>,668727505041,15人付款,广东 深圳
道维尔数码港,550.00,MIUI/<span class=H>小米</span> Redmi Note8 Pro全网通双卡双待支持NFC功能note9商务,764268138554,2人付款,广东 深圳
明盛手机,115.00,MIUI/<span class=H>小米</span> <span class=H>小米</span>CC9骁龙710 NFC 4800万拍照屏幕指纹游戏<span class=H>手机</span>特价,701332206791,5人付款,北京
鼎拓数码优品,440.00,Xiaomi/<span class=H>小米</span> Redmi Note 9Pro红米note9新5G智能<span class=H>手机</span>官网旗舰正11,693523767921,2人付款,广东 深圳
东胜科技商城,927.00,MIUI/<span class=H>小米</span> Redmi Note 13 5G新品<span class=H>手机</span>红米note13系1亿像素分期购,740518281457,12人付款,四川 成都
新飞通讯,118.00,Xiaomi/<span class=H>小米</span> 红米5A增强版移动联通电信4G双卡安卓智能红米2A<span class=H>手机</span>,614280627622,5人付款,广东 深圳
熊大小可爱,638.00,MIUI/<span class=H>小米</span> Redmi K40 5g全网通骁龙870处理器旗舰智能红米<span class=H>手机</span>pro,743243148762,100+人付款,广东 深圳
Ku哥信誉,460.00,MIUI/<span class=H>小米</span> mix 2全网通4G双卡双待MIX1S指纹解锁游戏工作智能<span class=H>手机</span>,720344697280,2人付款,广东 深圳
壹品通数码,653.00,MIUI/<span class=H>小米</span> 10青春版全网通5G全屏幕官方正品旗舰<span class=H>小米</span>10青春版<span class=H>手机</span>,738065430954,5人付款,广东 深圳
天天益诚正品手机大客户专线,99.00,MIUI/<span class=H>小米</span> Redmi 9A红米10A 5000mAh电量大屏幕游戏备用老年<span class=H>手机</span>,737128169183,65人付款,广东 深圳
深圳市远航数码手机批发中心,115.00,MIUI/<span class=H>小米</span> Redmi 8A红米8a<span class=H>手机</span>9A5000毫安大电池老人学生智能<span class=H>手机</span>,743849667091,2人付款,广东 深圳
深圳市远航数码手机批发中心,115.00,MIUI/<span class=H>小米</span> REDMI 10A 大电量大屏幕9A学生老人游戏正品智能<span class=H>手机</span>,731347443990,12人付款,广东 深圳
优品电子数码企业店铺,499.00,MIUI/<span class=H>小米</span> Redmi 12C全网通4G红米12c大屏幕老年学生智能<span class=H>手机</span>10A,760664652788,3人付款,广东 深圳
鸿凯数码专营店,499.00,【全新正品】<span class=H>小米</span>红米Redmi 9A 全网通4G智能<span class=H>手机</span> 大屏幕拍照大电量大音量 红米9a<span class=H>手机</span>,645837199273,3人付款,广东 深圳
深圳国泰正品手机企业店铺,269.00,MIUI/<span class=H>小米</span> Redmi 6全网通4G学生百元机6A工作室正品智能老人<span class=H>手机</span>,749997288228,1人付款,广东 深圳
时代软件软件工作室,248.00,MIUI/<span class=H>小米</span> <span class=H>小米</span><span class=H>手机</span>6工作室<span class=H>手机</span>可root全网通分屏双开智能<span class=H>手机</span>,663675275298,4人付款,广东 深圳
龙胜数码通讯,588.00,MIUI/<span class=H>小米</span> Redmi Note 9 Pro全网通5G<span class=H>手机</span>双卡双待1亿高清像素NFC,708930575920,8人付款,广东 深圳
熊大小可爱,520.00,MIUI/<span class=H>小米</span> 9全面屏全网通骁龙855游戏10学生5G工作智能<span class=H>手机</span>root,743852443771,3人付款,广东 深圳
同迅数码专营店,726.00,新品【现货速发】 Redmi 13C <span class=H>小米</span><span class=H>手机</span>官方旗舰店官网同款正品红米 12C 大电量大电池老人学生千元机便宜,759051853460,5人付款,辽宁 大连
乾运通讯数码,538.00,MIUI/<span class=H>小米</span> REDMI NOTE 10红米note10智能拍照老人学生5G<span class=H>手机</span>10Pro,733250368526,21人付款,广东 深圳
至臻通讯,643.00,新品MIUI/<span class=H>小米</span> Redmi Note 12R<span class=H>手机</span>5g全网通红米note12r老人学生,737285590710,52人付款,广东 深圳
卓越数码668,458.00,MIUI/<span class=H>小米</span> Redmi Note 9 Pro红米note95g系列官方旗舰<span class=H>手机</span>10Pro11,637456656304,5人付款,广东 深圳
团团通讯数码,568.00,MIUI/<span class=H>小米</span> Redmi Note 9 4G全网通6000mAh大电量学生工作智能<span class=H>手机</span>,725930930066,5人付款,广东 广州
炫和科技,938.00,MIUI/<span class=H>小米</span> Redmi Note 13 5G<span class=H>手机</span>红米note13智能<span class=H>手机</span>1 亿像素直屏,741001084761,6人付款,陕西 西安
汇城通讯,650.00,现货MIUI/<span class=H>小米</span> Redmi Note 11 5G红米note11全网通5G旗舰新款米12,684015850743,11人付款,广东 深圳
